street_number,route,locality-political,administrative_area_level_2-political,administrative_area_level_1-political,country-political,postal_code,address,longitude,latitude,neighborhood-political,postal_code_suffix,establishment-point_of_interest-transit_station,establishment-park-point_of_interest,premise,establishment-point_of_interest-subway_station-transit_station,airport-establishment-finance-moving_company-point_of_interest-storage,subpremise,bus_station-establishment-point_of_interest-transit_station,establishment-park-point_of_interest-tourist_attraction,establishment-natural_feature,airport-establishment-point_of_interest,political-sublocality-sublocality_level_1,administrative_area_level_3-political,post_box,establishment-light_rail_station-point_of_interest-transit_station,establishment-point_of_interest,aquarium-establishment-park-point_of_interest-tourist_attraction-zoo,campground-establishment-lodging-park-point_of_interest-rv_park-tourist_attraction,cemetery-establishment-park-point_of_interest
497,11th Street,Imperial Beach,San Diego County,California,United States,91932,"497 11th St, Imperial Beach, CA 91932, USA",-117.11,32.59,,1661,,,,,,,,,,,,,,,,,,
438,7th Street,Imperial Beach,San Diego County,California,United States,91932,"438 7th St, Imperial Beach, CA 91932, USA",-117.12,32.59,,1404,,,,,,,,,,,,,,,,,,
,,,San Diego County,California,United States,,"San Diego County, CA, USA",-117.16,32.58,,,,,,,,,,,,,,,,,,,,
3,The Point,Coronado,San Diego County,California,United States,92118,"3 The Point, Coronado, CA 92118, USA",-117.13,32.63,,3216,,,,,,,,,,,,,,,,,,
,,Coronado,San Diego County,California,United States,,"Coronado, CA, USA",-117.17,32.63,,,,,,,,,,,,,,,,,,,,
940,Bayshore Bikeway (Silver Strand Bikeway),Coronado,San Diego County,California,United States,92118,"940 Bayshore Bikeway (Silver Strand Bikeway), Coronado, CA 92118, USA",-117.17,32.68,,,,,,,,,,,,,,,,,,,,
1500,Orange Avenue,Coronado,San Diego County,California,United States,92118,"1500 Orange Ave, Coronado, CA 92118, USA",-117.18,32.68,,,,,,,,,,,,,,,,,,,,
740,Olive Avenue,Coronado,San Diego County,California,United States,92118,"740 Olive Ave, Coronado, CA 92118, USA",-117.18,32.69,,2136,,,,,,,,,,,,,,,,,,
520,Glorietta Boulevard,Coronado,San Diego County,California,United States,92118,"520 Glorietta Blvd, Coronado, CA 92118, USA",-117.17,32.69,,1952,,,,,,,,,,,,,,,,,,
,,Coronado,San Diego County,California,United States,,"Coronado Ferry Landing, Coronado, CA, USA",-117.17,32.7,,,Coronado Ferry Landing,,,,,,,,,,,,,,,,,
200,I Avenue,Coronado,San Diego County,California,United States,92118,"200 I Ave, Coronado, CA 92118, USA",-117.18,32.7,,1114,,,,,,,,,,,,,,,,,,
170,Carob Way,Coronado,San Diego County,California,United States,92118,"170 Carob Way, Coronado, CA 92118, USA",-117.19,32.69,,2433,,,,,,,,,,,,,,,,,,
233,Roosevelt Avenue,National City,San Diego County,California,United States,91950,"233 Roosevelt Ave, National City, CA 91950, USA",-117.11,32.68,,,,,,,,,,,,,,,,,,,,
1305,Wilson Avenue,National City,San Diego County,California,United States,91950,"1305 Wilson Ave, National City, CA 91950, USA",-117.11,32.67,,4349,,,,,,,,,,,,,,,,,,
,Womble Street,National City,San Diego County,California,United States,91950,"Womble St, National City, CA 91950, USA",-117.12,32.66,,,,,,,,,,,,,,,,,,,,
801,Bay Marina Drive,National City,San Diego County,California,United States,91950,"801 Bay Marina Dr, National City, CA 91950, USA",-117.11,32.66,,,,,,,,,,,,,,,,,,,,
1300,East 18th Street,National City,San Diego County,California,United States,91950,"1300 E 18th St, National City, CA 91950, USA",-117.09,32.67,,4809,,,,,,,,,,,,,,,,,,
2915,I Avenue,National City,San Diego County,California,United States,91950,"2915 I Ave, National City, CA 91950, USA",-117.09,32.66,,7423,,,,,,,,,,,,,,,,,,
2536,A Avenue,National City,San Diego County,California,United States,91950,"2536 A Ave, National City, CA 91950, USA",-117.1,32.66,,6832,,,,,,,,,,,,,,,,,,
1529,D Avenue,National City,San Diego County,California,United States,91950,"1529 D Ave, National City, CA 91950, USA",-117.1,32.67,,4533,,,,,,,,,,,,,,,,,,
835,Palm Avenue,National City,San Diego County,California,United States,91950,"835 Palm Ave, National City, CA 91950, USA",-117.09,32.68,,3601,,,,,,,,,,,,,,,,,,
590,Highland Avenue,National City,San Diego County,California,United States,91950,"590 Highland Ave, National City, CA 91950, USA",-117.1,32.68,,,,,,,,,,,,,,,,,,,,
38,South Drexel Avenue,National City,San Diego County,California,United States,91950,"38 S Drexel Ave, National City, CA 91950, USA",-117.08,32.69,,2108,,,,,,,,,,,,,,,,,,
,,National City,San Diego County,California,United States,91950,"Plaza Bl & Euclid Av, National City, CA 91950, USA",-117.08,32.68,,,Plaza Bl & Euclid Av,,,,,,,,,,,,,,,,,
2445,Van Ness Avenue,National City,San Diego County,California,United States,91950,"2445 Van Ness Ave, National City, CA 91950, USA",-117.07,32.67,,6223,,,,,,,,,,,,,,,,,,
2130,East 22nd Street,National City,San Diego County,California,United States,91950,"2130 E 22nd St, National City, CA 91950, USA",-117.08,32.67,,6111,,,,,,,,,,,,,,,,,,
1910,Sweetwater Road,National City,San Diego County,California,United States,91950,"1910 Sweetwater Rd, National City, CA 91950, USA",-117.08,32.66,,7628,,,,,,,,,,,,,,,,,,
145,Rosemary Place,Chula Vista,San Diego County,California,United States,91910,"145 Rosemary Pl, Chula Vista, CA 91910, USA",-117.07,32.65,,1948,,,,,,,,,,,,,,,,,,
90,G Street,Chula Vista,San Diego County,California,United States,91910,"90 G St, Chula Vista, CA 91910, USA",-117.07,32.64,,3151,,,,,,,,,,,,,,,,,,
320,3rd Avenue,Chula Vista,San Diego County,California,United States,91910,"320 3rd Ave, Chula Vista, CA 91910, USA",-117.08,32.64,,,,,,,,,,,,,,,,,,,,
226,Chula Vista Street,Chula Vista,San Diego County,California,United States,91910,"226 Chula Vista St, Chula Vista, CA 91910, USA",-117.08,32.65,,1825,,,,,,,,,,,,,,,,,,
451,C Street,Chula Vista,San Diego County,California,United States,91910,"451 C St, Chula Vista, CA 91910, USA",-117.09,32.65,,1604,,,,,,,,,,,,,,,,,,
264,Cedar Avenue,Chula Vista,San Diego County,California,United States,91910,"264 Cedar Ave, Chula Vista, CA 91910, USA",-117.09,32.64,,2314,,,,,,,,,,,,,,,,,,
765,E Street,Chula Vista,San Diego County,California,United States,91910,"765 E St, Chula Vista, CA 91910, USA",-117.1,32.64,,2003,,,,,,,,,,,,,,,,,,
520,Broadway,Chula Vista,San Diego County,California,United States,91910,"520 Broadway, Chula Vista, CA 91910, USA",-117.09,32.63,,,,,,,,,,,,,,,,,,,,
1000,Gunpowder Point Drive,Chula Vista,San Diego County,California,United States,91910,"Living Coast Discovery Center, 1000 Gunpowder Point Dr, Chula Vista, CA 91910, USA",-117.11,32.64,,,,,,,,,,,,,,,,,,Living Coast Discovery Center,,
1072,Marina Way,Chula Vista,San Diego County,California,United States,91910,"1072 Marina Way, Chula Vista, CA 91910, USA",-117.11,32.62,,,,,,,,,,,,,,,,,,,,
785,Woodlawn Avenue,Chula Vista,San Diego County,California,United States,91910,"785 Woodlawn Ave, Chula Vista, CA 91910, USA",-117.09,32.62,,8539,,,,,,,,,,,,,,,,,,
591,4th Avenue,Chula Vista,San Diego County,California,United States,91910,"591 4th Ave, Chula Vista, CA 91910, USA",-117.08,32.63,,5521,,,,,,,,,,,,,,,,,,
180,Murray Street,Chula Vista,San Diego County,California,United States,91910,"180 Murray St, Chula Vista, CA 91910, USA",-117.07,32.63,,5934,,,,,,,,,,,,,,,,,,
44,East J Street,Chula Vista,San Diego County,California,United States,91910,"44 E J St, Chula Vista, CA 91910, USA",-117.06,32.63,,,,,,,,,,,,,,,,,,,,
1008,Corte Maria Avenue,Chula Vista,San Diego County,California,United States,91911,"1008 Corte Maria Ave, Chula Vista, CA 91911, USA",-117.06,32.62,,2221,,,,,,,,,,,,,,,,,,
856,5th Avenue,Chula Vista,San Diego County,California,United States,91911,"856 5th Ave, Chula Vista, CA 91911, USA",-117.08,32.62,,1133,,,,,,,,,,,,,,,,,,
1008A,Industrial Boulevard,Chula Vista,San Diego County,California,United States,91911,"1008A Industrial Blvd, Chula Vista, CA 91911, USA",-117.09,32.61,,,,,,,,,,,,,,,,,,,,
1105,Broadway,Chula Vista,San Diego County,California,United States,91911,"1105 Broadway, Chula Vista, CA 91911, USA",-117.08,32.61,,2767,,,,,,,,,,,,,,,,,,
270,L Street,Chula Vista,San Diego County,California,United States,91911,"270 L St, Chula Vista, CA 91911, USA",-117.07,32.62,,1438,,,,,,,,,,,,,,,,,,
130,Glenhaven Way,Chula Vista,San Diego County,California,United States,91911,"130 Glenhaven Way, Chula Vista, CA 91911, USA",-117.06,32.61,,3326,,,,,,,,,,,,,,,,,,
348,Oxford Street,Chula Vista,San Diego County,California,United States,91911,"348 Oxford St, Chula Vista, CA 91911, USA",-117.07,32.61,,,,,,,,,,,,,,,,,,,,
444,Anita Street,Chula Vista,San Diego County,California,United States,91911,"444 Anita St #82, Chula Vista, CA 91911, USA",-117.07,32.6,,,,,,,,#82,,,,,,,,,,,,
220,7th Avenue,Chula Vista,San Diego County,California,United States,91911,"220 7th Ave, Chula Vista, CA 91911, USA",-117.07,32.59,,,,,,,,,,,,,,,,,,,,
611,Marsat Court,Chula Vista,San Diego County,California,United States,91911,"611 Marsat Ct, Chula Vista, CA 91911, USA",-117.08,32.6,,4648,,,,,,,,,,,,,,,,,,
198,Carver Street,Chula Vista,San Diego County,California,United States,91911,"198 Carver St, Chula Vista, CA 91911, USA",-117.06,32.6,,5113,,,,,,,,,,,,,,,,,,
809,Plaza Mar,Chula Vista,San Diego County,California,United States,91910,"809 Plaza Mar, Chula Vista, CA 91910, USA",-117.05,32.63,,6332,,,,,,,,,,,,,,,,,,
1068,Monserate Avenue,Chula Vista,San Diego County,California,United States,91911,"1068 Monserate Ave, Chula Vista, CA 91911, USA",-117.05,32.62,,2340,,,,,,,,,,,,,,,,,,
1153,Nacion Avenue,Chula Vista,San Diego County,California,United States,91911,"1153 Nacion Ave, Chula Vista, CA 91911, USA",-117.04,32.62,,3701,,,,,,,,,,,,,,,,,,
87,East Prospect Street,Chula Vista,San Diego County,California,United States,91911,"87 E Prospect St, Chula Vista, CA 91911, USA",-117.05,32.61,,4541,,,,,,,,,,,,,,,,,,
236,Talus Street,Chula Vista,San Diego County,California,United States,91911,"236 Talus St, Chula Vista, CA 91911, USA",-117.04,32.6,,5924,,,,,,,,,,,,,,,,,,
534,Douglas Street,Chula Vista,San Diego County,California,United States,91910,"534 Douglas St, Chula Vista, CA 91910, USA",-117.04,32.63,,6405,,,,,,,,,,,,,,,,,,
1447,Laurel Avenue,Chula Vista,San Diego County,California,United States,91911,"1447 Laurel Ave, Chula Vista, CA 91911, USA",-117.03,32.61,,5614,,,,,,,,,,,,,,,,,,
,Unnamed Road,Chula Vista,San Diego County,California,United States,91911,"Unnamed Road, Chula Vista, CA 91911, USA",-117.03,32.6,,,,,,,,,,,,,,,,,,,,
316,Dennery Road,San Diego,San Diego County,California,United States,92154,"316 Dennery Rd, San Diego, CA 92154, USA",-117.02,32.59,Ocean View Hills,,,,,,,,,,,,,,,,,,,
1611,Lokoya Drive,Chula Vista,San Diego County,California,United States,91913,"1611 Lokoya Dr, Chula Vista, CA 91913, USA",-116.98,32.62,Otay Ranch,2905,,,,,,,,,,,,,,,,,,
169,Via De Laurencio,Chula Vista,San Diego County,California,United States,91910,"169 Via De Laurencio, Chula Vista, CA 91910, USA",-117.06,32.64,,5021,,,,,,,,,,,,,,,,,,
6901,San Miguel Road,Chula Vista,San Diego County,California,United States,91914,"6901 San Miguel Rd, Chula Vista, CA 91914, USA",-116.98,32.68,,,,,,,,,,,,,,,,,,,,
5628,Sprinter Lane,Bonita,San Diego County,California,United States,91902,"5628 Sprinter Ln, Bonita, CA 91902, USA",-117.01,32.67,,2815,,,,,,,,,,,,,,,,,,
3867,Country Trails,Bonita,San Diego County,California,United States,91902,"3867 Country Trails, Bonita, CA 91902, USA",-117.0,32.67,,3021,,,,,,,,,,,,,,,,,,
3568,Frisbie Street,Bonita,San Diego County,California,United States,91902,"3568 Frisbie St, Bonita, CA 91902, USA",-117.02,32.67,,2603,,,,,,,,,,,,,,,,,,
302,Crestview Drive,Bonita,San Diego County,California,United States,91902,"302 Crestview Dr, Bonita, CA 91902, USA",-117.01,32.66,,4250,,,,,,,,,,,,,,,,,,
4119,Acacia Avenue,Bonita,San Diego County,California,United States,91902,"4119 Acacia Ave, Bonita, CA 91902, USA",-117.02,32.66,,2529,,,,,,,,,,,,,,,,,,
,South Bay Expressway,Chula Vista,San Diego County,California,United States,91915,"CA-125, Chula Vista, CA 91915, USA",-116.97,32.65,,,,,,,,,,,,,,,,,,,,
1691,Miracosta Circle,Chula Vista,San Diego County,California,United States,91913,"1691 Miracosta Cir, Chula Vista, CA 91913, USA",-116.99,32.64,,3078,,,,,,,,,,,,,,,,,,
4115,The Hill Road,Bonita,San Diego County,California,United States,91902,"4115 The Hill Rd, Bonita, CA 91902, USA",-117.04,32.65,,2343,,,,,,,,,,,,,,,,,,
883,Carmona Court,Chula Vista,San Diego County,California,United States,91910,"883 Carmona Ct, Chula Vista, CA 91910, USA",-117.03,32.65,Rancho\Del Rey II,8012,,,,,,,,,,,,,,,,,,
900,Otay Lakes Road,Chula Vista,San Diego County,California,United States,91913,"Racquetball courts, 900 Otay Lakes Rd, Chula Vista, CA 91913, USA",-117.0,32.64,,,,,Racquetball courts,,,,,,,,,,,,,,,
1102,Paseo Ranchero,Chula Vista,San Diego County,California,United States,91910,"1102 Paseo Ranchero, Chula Vista, CA 91910, USA",-117.01,32.63,Rancho\Del Rey III,,,,,,,,,,,,,,,,,,,
543,Beacon Place,Chula Vista,San Diego County,California,United States,91910,"543 Beacon Pl, Chula Vista, CA 91910, USA",-117.04,32.64,Terra Nova,7504,,,,,,,,,,,,,,,,,,
980,Norella Street,Chula Vista,San Diego County,California,United States,91910,"980 Norella St, Chula Vista, CA 91910, USA",-117.02,32.64,Rancho del Rey,7814,,,,,,,,,,,,,,,,,,
721,Roca Road,Chula Vista,San Diego County,California,United States,91910,"721 Roca Rd, Chula Vista, CA 91910, USA",-117.03,32.63,,6621,,,,,,,,,,,,,,,,,,
9556,Upland Street,Spring Valley,San Diego County,California,United States,91977,"9556 Upland St, Spring Valley, CA 91977, USA",-116.99,32.74,,2834,,,,,,,,,,,,,,,,,,
3251,South Barcelona Street,Spring Valley,San Diego County,California,United States,91977,"3251 S Barcelona St, Spring Valley, CA 91977, USA",-116.98,32.74,,3005,,,,,,,,,,,,,,,,,,
1665,Gremlin Way,Spring Valley,San Diego County,California,United States,91977,"1665 Gremlin Way, Spring Valley, CA 91977, USA",-116.98,32.72,,6506,,,,,,,,,,,,,,,,,,
2305,Meadowridge Place,Spring Valley,San Diego County,California,United States,91977,"2305 Meadowridge Pl, Spring Valley, CA 91977, USA",-116.98,32.73,,7044,,,,,,,,,,,,,,,,,,
10322,Loma Rancho Drive,Spring Valley,San Diego County,California,United States,91978,"10322 Loma Rancho Dr, Spring Valley, CA 91978, USA",-116.97,32.74,,1047,,,,,,,,,,,,,,,,,,
11472,County Highway S17,Spring Valley,San Diego County,California,United States,91978,"11472 County Hwy S17, Spring Valley, CA 91978, USA",-116.95,32.74,,,,,,,,,,,,,,,,,,,,
,el Tae Road,Spring Valley,San Diego County,California,United States,91978,"El Tae Rd, Spring Valley, CA 91978, USA",-116.96,32.71,,,,,,,,,,,,,,,,,,,,
11928,Singer Lane,Spring Valley,San Diego County,California,United States,91978,"11928 Singer Ln, Spring Valley, CA 91978, USA",-116.95,32.73,,,,,,,,,,,,,,,,,,,,
4370,Calavo Drive,La Mesa,San Diego County,California,United States,91941,"4370 Calavo Dr, La Mesa, CA 91941, USA",-116.97,32.76,,7010,,,,,,,,,,,,,,,,,,
4019,North Cordoba Avenue,Spring Valley,San Diego County,California,United States,91977,"4019 N Cordoba Ave, Spring Valley, CA 91977, USA",-116.98,32.75,,1619,,,,,,,,,,,,,,,,,,
10325,Toledo Road,Spring Valley,San Diego County,California,United States,91977,"10325 Toledo Rd, Spring Valley, CA 91977, USA",-116.97,32.75,,1737,,,,,,,,,,,,,,,,,,
11441,Fuerte Farms Road,El Cajon,San Diego County,California,United States,92020,"11441 Fuerte Farms Rd, El Cajon, CA 92020, USA",-116.95,32.76,,8222,,,,,,,,,,,,,,,,,,
11620,Via Diana,El Cajon,San Diego County,California,United States,92019,"11620 Via Diana, El Cajon, CA 92019, USA",-116.94,32.75,,4018,,,,,,,,,,,,,,,,,,
1739,Valkyria Lane,El Cajon,San Diego County,California,United States,92019,"1739 Valkyria Ln, El Cajon, CA 92019, USA",-116.92,32.76,,4144,,,,,,,,,,,,,,,,,,
3026,Willow Glen Drive,El Cajon,San Diego County,California,United States,92019,"3026 Willow Glen Dr, El Cajon, CA 92019, USA",-116.91,32.75,,,,,,,,,,,,,,,,,,,,
9208,Edgewood Drive,La Mesa,San Diego County,California,United States,91941,"9208 Edgewood Dr, La Mesa, CA 91941, USA",-117.0,32.76,,5613,,,,,,,,,,,,,,,,,,
4324,Mount Helix Highlands Drive,La Mesa,San Diego County,California,United States,91941,"4324 Mt Helix Highlands Dr, La Mesa, CA 91941, USA",-116.99,32.76,,5656,,,,,,,,,,,,,,,,,,
9202,Lamar Street,Spring Valley,San Diego County,California,United States,91977,"9202 Lamar St, Spring Valley, CA 91977, USA",-117.0,32.74,,2714,,,,,,,,,,,,,,,,,,
9533,Montemar Drive,Spring Valley,San Diego County,California,United States,91977,"9533 Montemar Dr, Spring Valley, CA 91977, USA",-116.99,32.73,,3423,,,,,,,,,,,,,,,,,,
3845,Polaris Drive,La Mesa,San Diego County,California,United States,91941,"3845 Polaris Dr, La Mesa, CA 91941, USA",-117.01,32.75,,8035,,,,,,,,,,,,,,,,,,
3161,Central Avenue,Spring Valley,San Diego County,California,United States,91977,"3161 Central Ave, Spring Valley, CA 91977, USA",-117.01,32.74,,2513,,,,,,,,,,,,,,,,,,
2246,Central Avenue,Spring Valley,San Diego County,California,United States,91977,"2246 Central Ave, Spring Valley, CA 91977, USA",-117.01,32.73,,,,,,,,,,,,,,,,,,,,
9160,Ivy Lane,Spring Valley,San Diego County,California,United States,91977,"9160 Ivy Ln, Spring Valley, CA 91977, USA",-117.0,32.73,,3625,,,,,,,,,,,,,,,,,,
9298,Amys Street,Spring Valley,San Diego County,California,United States,91977,"9298 Amys St, Spring Valley, CA 91977, USA",-117.0,32.72,,,,,,,,,,,,,,,,,,,,
8724,Harness Street,Spring Valley,San Diego County,California,United States,91977,"8724 Harness St, Spring Valley, CA 91977, USA",-117.01,32.72,,3838,,,,,,,,,,,,,,,,,,
,,La Presa,San Diego County,California,United States,,"La Presa, CA, USA",-116.99,32.7,,,,,,,,,,,,,,,,,,,,
9228,Camino Lago Vista,Spring Valley,San Diego County,California,United States,91977,"9228 Camino Lago Vista, Spring Valley, CA 91977, USA",-117.0,32.7,,6423,,,,,,,,,,,,,,,,,,
173,Avenue A,Spring Valley,San Diego County,California,United States,91977,"173 Avenue A, Spring Valley, CA 91977, USA",-116.98,32.71,,,,,,,,,,,,,,,,,,,,
9672,Osage Street,Spring Valley,San Diego County,California,United States,91977,"9672 Osage St, Spring Valley, CA 91977, USA",-116.99,32.71,,5233,,,,,,,,,,,,,,,,,,
708,Concepcion Avenue,Spring Valley,San Diego County,California,United States,91977,"708 Concepcion Ave, Spring Valley, CA 91977, USA",-117.0,32.71,,5003,,,,,,,,,,,,,,,,,,
8740,Adriana Street,Spring Valley,San Diego County,California,United States,91977,"8740 Adriana St, Spring Valley, CA 91977, USA",-117.01,32.71,,4801,,,,,,,,,,,,,,,,,,
1533,Capistrano Avenue,Spring Valley,San Diego County,California,United States,91977,"1533 Capistrano Ave, Spring Valley, CA 91977, USA",-116.99,32.72,,4532,,,,,,,,,,,,,,,,,,
8333,Roy Street,Lemon Grove,San Diego County,California,United States,91945,"8333 Roy St, Lemon Grove, CA 91945, USA",-117.02,32.74,,2635,,,,,,,,,,,,,,,,,,
2271,Cypress Avenue,Lemon Grove,San Diego County,California,United States,91945,"2271 Cypress Ave, Lemon Grove, CA 91945, USA",-117.03,32.73,,,,,,,,,,,,,,,,,,,,
3139,Lemon Grove Avenue,Lemon Grove,San Diego County,California,United States,91945,"3139 Lemon Grove Ave, Lemon Grove, CA 91945, USA",-117.03,32.74,,2535,,,,,,,,,,,,,,,,,,
8360,Bowen Road,Lemon Grove,San Diego County,California,United States,91945,"8360 Bowen Rd, Lemon Grove, CA 91945, USA",-117.02,32.73,,3338,,,,,,,,,,,,,,,,,,
1356,Darby Street,Spring Valley,San Diego County,California,United States,91977,"1356 Darby St, Spring Valley, CA 91977, USA",-117.02,32.72,,3716,,,,,,,,,,,,,,,,,,
1324,Braddock Street,San Diego,San Diego County,California,United States,92114,"1324 Braddock St, San Diego, CA 92114, USA",-117.03,32.72,Jamacha-Lomita,3409,,,,,,,,,,,,,,,,,,
1429,Watwood Road,San Diego,San Diego County,California,United States,92114,"1429 Watwood Rd, San Diego, CA 92114, USA",-117.04,32.72,Jamacha-Lomita,3134,,,,,,,,,,,,,,,,,,
2310,Bonita Street,Lemon Grove,San Diego County,California,United States,91945,"2310 Bonita St, Lemon Grove, CA 91945, USA",-117.04,32.73,,3655,,,,,,,,,,,,,,,,,,
6800,Mallard Street,San Diego,San Diego County,California,United States,92114,"6800 Mallard St, San Diego, CA 92114, USA",-117.05,32.73,,,,,,,,,,,,,,,,,,,,
7343,Daytona Street,Lemon Grove,San Diego County,California,United States,91945,"7343 Daytona St, Lemon Grove, CA 91945, USA",-117.04,32.74,,2243,,,,,,,,,,,,,,,,,,
7374,Orien Avenue,La Mesa,San Diego County,California,United States,91941,"7374 Orien Ave, La Mesa, CA 91941, USA",-117.04,32.75,,7741,,,,,,,,,,,,,,,,,,
5050,Woodyard Avenue,La Mesa,San Diego County,California,United States,91942,"5050 Woodyard Ave, La Mesa, CA 91942, USA",-117.03,32.77,,0606,,,,,,,,,,,,,,,,,,
8229,Pasadena Avenue,La Mesa,San Diego County,California,United States,91941,"8229 Pasadena Ave, La Mesa, CA 91941, USA",-117.02,32.76,,5276,,,,,,,,,,,,,,,,,,
3874,American Avenue,La Mesa,San Diego County,California,United States,91941,"3874 American Ave, La Mesa, CA 91941, USA",-117.02,32.75,,7902,,,,,,,,,,,,,,,,,,
